4.311913967132568,1
4.19708251953125,1
4.096619606018066,1
4.0526862144470215,1
3.951202154159546,1
3.853778839111328,1
3.871849298477173,1
3.7339489459991455,1
3.68190336227417,1
3.5693812370300293,1
3.6266067028045654,1
3.4635181427001953,1
3.399972438812256,1
3.4551103115081787,1
3.349008083343506,1
3.318256378173828,1
3.330112934112549,1
3.2574706077575684,1
3.3071839809417725,1
3.228773355484009,1
3.2245242595672607,1
3.2162535190582275,1
3.1545631885528564,1
3.092546224594116,1
3.0696210861206055,1
3.091134786605835,1
3.013364791870117,1
3.0904970169067383,1
3.0476436614990234,1
3.0600924491882324,1
3.0029232501983643,1
3.066107749938965,1
3.068084478378296,1
2.9378578662872314,1
3.000434637069702,1
2.922217607498169,1
2.974506378173828,1
2.9862220287323,1
2.8776018619537354,1
2.8979547023773193,1
2.9324753284454346,1
2.8428726196289063,1
2.891143560409546,1
2.7986843585968018,1
2.87599515914917,1
2.8292367458343506,1
2.757209300994873,1
2.8169264793395996,1
2.8266544342041016,1
2.797769546508789,1
2.744943618774414,1
2.7076663970947266,1
2.771430253982544,1
2.7076358795166016,1
2.746709108352661,1
2.8106091022491455,1
2.7541990280151367,1
2.695340633392334,1
2.7087128162384033,1
2.702117443084717,1
2.692021369934082,1
2.639227867126465,1
2.6316962242126465,1
2.6066932678222656,1
2.5503320693969727,1
2.6330437660217285,1
2.6289467811584473,1
2.6386125087738037,1
2.6021523475646973,1
2.5583152770996094,1
2.5603280067443848,1
2.652451992034912,1
2.598325252532959,1
2.701655387878418,1
2.634918689727783,1
2.556931495666504,1
2.5296852588653564,1
2.5909438133239746,1
2.581038475036621,1
2.627739906311035,1
2.533855676651001,1
2.5815420150756836,1
2.558319568634033,1
2.5921924114227295,1
2.495027542114258,1
2.452606439590454,1
2.4982383251190186,1
2.4140944480895996,1
2.4562606811523438,1
2.4741411209106445,1
2.5226707458496094,1
2.580531597137451,1
2.517864227294922,1
2.536062002182007,1
2.5258076190948486,1
2.44706130027771,1
2.524287223815918,1
2.4957492351531982,1
2.4982428550720215,1
2.523527145385742,1
2.361586093902588,1
2.489013195037842,1
2.504417896270752,1
2.4960265159606934,1
2.4412286281585693,1
2.4592385292053223,1
2.3914098739624023,1
2.347726821899414,1
2.51055908203125,1
2.432262897491455,1
2.4466965198516846,1
2.425438165664673,1
2.469728469848633,1
2.5725607872009277,1
2.2438158988952637,1
2.3629496097564697,1
2.529679775238037,1
2.524857521057129,1
2.4802086353302,1
2.3692758083343506,1
2.3819713592529297,1
2.412506103515625,1
2.4453229904174805,1
